unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,vehicle_type,closed_date,resolution_description,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date,taxi_company_borough
65465957,2025-07-05T01:29:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,2185 2 AVENUE,2 AVENUE,EAST  112 STREET,EAST  113 STREET,EAST  112 STREET,EAST  113 STREET,ADDRESS,NEW YORK,2 AVENUE,In Progress,2025-07-05T02:42:35.000,11 MANHATTAN,1016620016,MANHATTAN,1000987,228774,MOBILE,Unspecified,MANHATTAN,40.79459199268616,-73.93955304171452,"{'latitude': '40.79459199268616', 'longitude': '-73.93955304171452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12426,7,4,35,14,14,,,,,,,,,,,
65457931,2025-07-05T01:28:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,999 PRESIDENT STREET,PRESIDENT STREET,FRANKLIN AVENUE SHUTTLE LINE,FRANKLIN AVENUE,FRANKLIN AVENUE SHUTTLE LINE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,PRESIDENT STREET,Closed,2025-07-05T01:50:35.000,09 BROOKLYN,3011870060,BROOKLYN,995695,182990,ONLINE,Unspecified,BROOKLYN,40.66893462015097,-73.95874337965103,"{'latitude': '40.66893462015097', 'longitude': '-73.95874337965103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,17,2,48,44,44,,2025-07-05T01:50:30.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65468671,2025-07-05T01:28:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10459,1010 BRYANT AVENUE,BRYANT AVENUE,ALDUS STREET,EAST  165 STREET,ALDUS STREET,EAST  165 STREET,ADDRESS,BRONX,BRYANT AVENUE,Closed,2025-07-05T01:33:30.000,02 BRONX,2027560001,BRONX,1015090,239359,MOBILE,Unspecified,BRONX,40.82360689628868,-73.8885703894082,"{'latitude': '40.82360689628868', 'longitude': '-73.8885703894082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10937,8,5,43,24,24,,2025-07-05T01:33:25.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65466903,2025-07-05T01:28:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,56-11 WALDRON STREET,WALDRON STREET,MARTENSE AVENUE,OTIS AVENUE,MARTENSE AVENUE,OTIS AVENUE,ADDRESS,CORONA,WALDRON STREET,Closed,2025-07-05T01:43:57.000,04 QUEENS,4019530056,QUEENS,1024163,209020,MOBILE,Unspecified,QUEENS,40.74029817309354,-73.85596855408657,"{'latitude': '40.74029817309354', 'longitude': '-73.85596855408657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510,66,3,21,68,68,,2025-07-05T01:43:52.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65462310,2025-07-05T01:28:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2343 VALENTINE AVENUE,VALENTINE AVENUE,EAST  183 STREET,EAST  184 STREET,EAST  183 STREET,EAST  184 STREET,ADDRESS,BRONX,VALENTINE AVENUE,Closed,2025-07-05T01:51:06.000,05 BRONX,2031510040,BRONX,1012554,251892,ONLINE,Unspecified,BRONX,40.8580147939236,-73.89768044005521,"{'latitude': '40.858014793923594', 'longitude': '-73.89768044005521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936,6,5,22,29,29,,2025-07-05T01:51:01.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65467065,2025-07-05T01:27:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,130 MARCY PLACE,MARCY PLACE,WALTON AVENUE,GRAND CONCOURSE,WALTON AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,MARCY PLACE,Closed,2025-07-05T01:34:36.000,04 BRONX,2028400054,BRONX,1007495,244584,MOBILE,Unspecified,BRONX,40.837971268195446,-73.91599415528718,"{'latitude': '40.837971268195446', 'longitude': '-73.91599415528718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,42,27,27,,2025-07-05T01:34:32.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65464332,2025-07-05T01:27:47.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,10009,135 AVENUE A,AVENUE A,ST MARKS PLACE,EAST    9 STREET,ST MARKS PLACE,EAST    9 STREET,ADDRESS,NEW YORK,AVENUE A,In Progress,,03 MANHATTAN,1004360030,MANHATTAN,988988,204120,ONLINE,Unspecified,MANHATTAN,40.72693767427449,-73.9829057231572,"{'latitude': '40.72693767427449', 'longitude': '-73.9829057231572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729,70,4,50,5,5,,,,,,,,,,,
65461308,2025-07-05T01:27:47.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11224,2007 SURF AVENUE,SURF AVENUE,WEST   20 STREET,WEST   21 STREET,WEST   20 STREET,WEST   21 STREET,ADDRESS,BROOKLYN,SURF AVENUE,In Progress,2025-07-05T02:34:20.000,13 BROOKLYN,3070590026,BROOKLYN,987864,148689,MOBILE,Unspecified,BROOKLYN,40.57479220547173,-73.986990714779,"{'latitude': '40.574792205471724', 'longitude': '-73.986990714779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18184,21,2,45,35,35,,,,,,,,,,,
65458339,2025-07-05T01:27:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,655 WEST  160 STREET,WEST  160 STREET,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,FORT WASHINGTON AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  160 STREET,In Progress,,12 MANHATTAN,1021360098,MANHATTAN,999307,244152,MOBILE,Unspecified,MANHATTAN,40.83680331008733,-73.94558598899529,"{'latitude': '40.83680331008733', 'longitude': '-73.94558598899529', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,47,4,23,21,21,,,,,,,,,,,
65464360,2025-07-05T01:27:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210,604 EAST   26 STREET,EAST   26 STREET,AMERSFORT PLACE,GLENWOOD ROAD,AMERSFORT PLACE,GLENWOOD ROAD,ADDRESS,BROOKLYN,EAST   26 STREET,In Progress,2025-07-05T02:21:52.000,14 BROOKLYN,3052460050,BROOKLYN,997464,170796,PHONE,Unspecified,BROOKLYN,40.63546228772571,-73.95239042905804,"{'latitude': '40.63546228772571', 'longitude': '-73.95239042905804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17217,60,2,26,43,43,,,,,,,,,,,
65459387,2025-07-05T01:27:42.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460,915 EAST  179 STREET,EAST  179 STREET,HONEYWELL AVENUE,DALY AVENUE,HONEYWELL AVENUE,DALY AVENUE,ADDRESS,BRONX,EAST  179 STREET,Closed,2025-07-05T01:44:40.000,06 BRONX,2031220067,BRONX,1016681,246634,PHONE,Unspecified,BRONX,40.84356895880117,-73.88278669843373,"{'latitude': '40.843568958801164', 'longitude': '-73.88278669843373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269,35,5,43,31,31,,2025-07-05T01:44:37.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65459726,2025-07-05T01:27:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11225,1589 BEDFORD AVENUE,BEDFORD AVENUE,PRESIDENT STREET,CARROLL STREET,PRESIDENT STREET,CARROLL STREET,ADDRESS,BROOKLYN,BEDFORD AVENUE,In Progress,2025-07-05T02:39:33.000,09 BROOKLYN,3012810009,BROOKLYN,996451,182657,PHONE,Unspecified,BROOKLYN,40.66801959993273,-73.95601877484214,"{'latitude': '40.66801959993273', 'longitude': '-73.95601877484214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,17,2,48,44,44,,,,,,,,,,,
65464423,2025-07-05T01:27:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10462,748 LYDIG AVENUE,LYDIG AVENUE,CRUGER AVENUE,HOLLAND AVENUE,CRUGER AVENUE,HOLLAND AVENUE,ADDRESS,BRONX,LYDIG AVENUE,In Progress,2025-07-05T01:52:10.000,11 BRONX,2042880035,BRONX,1021349,250607,ONLINE,Unspecified,BRONX,40.85445527951951,-73.8658934841204,"{'latitude': '40.85445527951951', 'longitude': '-73.8658934841204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11271,59,5,12,32,32,,,,,,,,,,,
65464364,2025-07-05T01:27:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11373,52-36 83 STREET,83 STREET,GRAND AVENUE,54 AVENUE,GRAND AVENUE,54 AVENUE,ADDRESS,ELMHURST,83 STREET,In Progress,,04 QUEENS,4029030118,QUEENS,1016448,206291,MOBILE,Unspecified,QUEENS,40.73283920211979,-73.88382219707682,"{'latitude': '40.73283920211979', 'longitude': '-73.88382219707682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784,66,3,5,68,68,,,,,,,,,,,
65465510,2025-07-05T01:27:15.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1115 WALTON AVENUE,WALTON AVENUE,EAST  166 STREET,MCCLELLAN STREET,EAST  166 STREET,MCCLELLAN STREET,ADDRESS,BRONX,WALTON AVENUE,Closed,2025-07-05T01:28:17.000,04 BRONX,2024780040,BRONX,1006183,242741,ONLINE,Unspecified,BRONX,40.83291612388545,-73.92074165756995,"{'latitude': '40.83291612388545', 'longitude': '-73.92074165756995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,42,27,27,,2025-07-05T01:28:14.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65461317,2025-07-05T01:27:14.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11221,146 BLEECKER STREET,BLEECKER STREET,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,BLEECKER STREET,In Progress,2025-07-05T01:51:37.000,04 BROOKLYN,3033060018,BROOKLYN,1006396,192936,MOBILE,Unspecified,BROOKLYN,40.69621381352696,-73.92013603831477,"{'latitude': '40.69621381352696', 'longitude': '-73.92013603831477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,42,2,37,53,53,,,,,,,,,,,
65458351,2025-07-05T01:27:12.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11419,119-12 97 AVENUE,97 AVENUE,LEFFERTS BOULEVARD,120 STREET,LEFFERTS BOULEVARD,120 STREET,ADDRESS,SOUTH RICHMOND HILL,97 AVENUE,In Progress,,09 QUEENS,4094570005,QUEENS,1032407,191161,ONLINE,Unspecified,QUEENS,40.69123854206472,-73.82634679818452,"{'latitude': '40.691238542064724', 'longitude': '-73.82634679818452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24015,46,3,46,60,60,Truck,,,,,,,,,,
65468496,2025-07-05T01:27:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1439 UNIVERSITY AVENUE,UNIVERSITY AVENUE,MERRIAM AVENUE,BOSCOBEL PLACE,MERRIAM AVENUE,BOSCOBEL PLACE,ADDRESS,BRONX,UNIVERSITY AVENUE,Closed,2025-07-05T01:28:54.000,04 BRONX,2025370036,BRONX,1005204,246708,ONLINE,Unspecified,BRONX,40.8438067598888,-73.92426703234717,"{'latitude': '40.8438067598888', 'longitude': '-73.92426703234717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,42,27,27,,2025-07-05T01:28:50.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65465931,2025-07-05T01:27:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11423,90-20 185 STREET,185 STREET,90 AVENUE,JAMAICA AVENUE,90 AVENUE,JAMAICA AVENUE,ADDRESS,HOLLIS,185 STREET,In Progress,2025-07-05T02:10:58.000,12 QUEENS,4099060017,QUEENS,1046629,198428,MOBILE,Unspecified,QUEENS,40.7110958779986,-73.77499543381093,"{'latitude': '40.7110958779986', 'longitude': '-73.77499543381093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24332,41,3,6,61,61,,,,,,,,,,,
65460891,2025-07-05T01:27:09.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,250 EAST  113 STREET,EAST  113 STREET,DEAD END,2 AVENUE,DEAD END,2 AVENUE,ADDRESS,NEW YORK,EAST  113 STREET,Closed,2025-07-05T01:28:04.000,11 MANHATTAN,1016620016,MANHATTAN,1000916,229044,MOBILE,Unspecified,MANHATTAN,40.79533320356597,-73.9398087935315,"{'latitude': '40.79533320356597', 'longitude': '-73.9398087935315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12426,7,4,35,14,14,,2025-07-05T01:27:59.000,The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,,,
65462805,2025-07-05T01:26:54.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,301 WEST  111 STREET,WEST  111 STREET,FREDERICK DOUGLASS BOULEVARD,MANHATTAN AVENUE,FREDERICK DOUGLASS BOULEVARD,MANHATTAN AVENUE,ADDRESS,NEW YORK,WEST  111 STREET,In Progress,,10 MANHATTAN,1018460042,MANHATTAN,995903,231226,ONLINE,Unspecified,MANHATTAN,40.80133023125133,-73.95791003887145,"{'latitude': '40.80133023125133', 'longitude': '-73.95791003887145', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12423,18,4,36,18,18,,,,,,,,,,,
65465566,2025-07-05T01:26:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,153 MARCY PLACE,MARCY PLACE,WALTON AVENUE,GRAND CONCOURSE,WALTON AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,MARCY PLACE,Closed,2025-07-05T01:28:35.000,04 BRONX,2028410070,BRONX,1007565,244556,MOBILE,Unspecified,BRONX,40.83789423182594,-73.91574127755041,"{'latitude': '40.83789423182594', 'longitude': '-73.91574127755041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,42,27,27,,2025-07-05T01:28:32.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65464361,2025-07-05T01:26:40.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,113-13 103 AVENUE,103 AVENUE,113 STREET,114 STREET,113 STREET,114 STREET,ADDRESS,SOUTH RICHMOND HILL,103 AVENUE,In Progress,,09 QUEENS,4094310043,QUEENS,1031441,189467,MOBILE,Unspecified,QUEENS,40.68659411367615,-73.82984203230274,"{'latitude': '40.68659411367615', 'longitude': '-73.82984203230274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24015,46,3,46,60,60,,,,,,,,,,,
65465567,2025-07-05T01:26:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,130 MARCY PLACE,MARCY PLACE,WALTON AVENUE,GRAND CONCOURSE,WALTON AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,MARCY PLACE,Closed,2025-07-05T01:34:35.000,04 BRONX,2028400054,BRONX,1007495,244584,MOBILE,Unspecified,BRONX,40.837971268195446,-73.91599415528718,"{'latitude': '40.837971268195446', 'longitude': '-73.91599415528718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,42,27,27,,2025-07-05T01:34:32.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65461286,2025-07-05T01:26:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,136 SHERMAN AVENUE,SHERMAN AVENUE,DYCKMAN STREET,ACADEMY STREET,DYCKMAN STREET,ACADEMY STREET,ADDRESS,NEW YORK,SHERMAN AVENUE,In Progress,2025-07-05T02:18:18.000,12 MANHATTAN,1022240029,MANHATTAN,1005207,254153,MOBILE,Unspecified,MANHATTAN,40.86424105288289,-73.92423291550989,"{'latitude': '40.86424105288289', 'longitude': '-73.92423291550989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13092,47,4,39,22,22,,,,,,,,,,,
65461325,2025-07-05T01:26:17.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10452,15 FEATHERBED LANE,FEATHERBED LANE,EAST  174 STREET,DAVIDSON AVENUE,EAST  174 STREET,DAVIDSON AVENUE,ADDRESS,BRONX,FEATHERBED LANE,In Progress,2025-07-05T01:55:17.000,05 BRONX,2028610005,BRONX,1007890,247393,PHONE,Unspecified,BRONX,40.84568010074702,-73.91455675121453,"{'latitude': '40.84568010074702', 'longitude': '-73.91455675121453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,6,5,29,29,29,Car,,,,,,,,,,
65466902,2025-07-05T01:26:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11235,3028 BRIGHTON    4 STREET,BRIGHTON    4 STREET,OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,ADDRESS,BROOKLYN,BRIGHTON    4 STREET,Closed,2025-07-05T01:38:39.000,13 BROOKLYN,3086730046,BROOKLYN,994325,150007,ONLINE,Unspecified,BROOKLYN,40.57840486808056,-73.96373114517903,"{'latitude': '40.578404868080554', 'longitude': '-73.96373114517903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13826,21,2,15,35,35,,2025-07-05T01:38:36.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65459729,2025-07-05T01:26:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,58-18 43 AVENUE,43 AVENUE,58 STREET,60 STREET,58 STREET,60 STREET,ADDRESS,WOODSIDE,43 AVENUE,In Progress,2025-07-05T02:38:43.000,02 QUEENS,,QUEENS,1010105,210037,ONLINE,Unspecified,QUEENS,40.7431418545312,-73.90669478599234,"{'latitude': '40.743141854531196', 'longitude': '-73.90669478599234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14787,53,3,33,66,66,,,,,,,,,,,
65467476,2025-07-05T01:26:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11433,108-53 159 STREET,159 STREET,108 AVENUE,109 AVENUE,108 AVENUE,109 AVENUE,ADDRESS,JAMAICA,159 STREET,In Progress,2025-07-05T02:07:12.000,12 QUEENS,,QUEENS,1041588,192286,ONLINE,Unspecified,QUEENS,40.69427168043181,-73.79323082885206,"{'latitude': '40.694271680431804', 'longitude': '-73.79323082885206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668,41,3,46,61,61,,,,,,,,,,,
65465913,2025-07-05T01:25:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,97 HIMROD STREET,HIMROD STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,HIMROD STREET,In Progress,2025-07-05T02:38:52.000,04 BROOKLYN,3032650055,BROOKLYN,1005386,192899,ONLINE,Unspecified,BROOKLYN,40.69611472700488,-73.92377846271816,"{'latitude': '40.696114727004876', 'longitude': '-73.92377846271816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,42,2,30,53,53,,,,,,,,,,,
65464357,2025-07-05T01:25:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,109-60 132 STREET,132 STREET,109 AVENUE,111 AVENUE,109 AVENUE,111 AVENUE,ADDRESS,SOUTH OZONE PARK,132 STREET,In Progress,2025-07-05T02:21:43.000,10 QUEENS,4116110037,QUEENS,1036538,188989,MOBILE,Unspecified,QUEENS,40.68525347268026,-73.81146739395957,"{'latitude': '40.68525347268026', 'longitude': '-73.81146739395957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24016,62,3,46,64,64,,,,,,,,,,,
65457908,2025-07-05T01:25:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,250 EAST  112 STREET,EAST  112 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST  112 STREET,Closed,2025-07-05T01:27:45.000,11 MANHATTAN,1016610029,MANHATTAN,1000679,228883,MOBILE,Unspecified,MANHATTAN,40.79489174609221,-73.94066514032659,"{'latitude': '40.79489174609221', 'longitude': '-73.94066514032659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12426,7,4,35,14,14,,2025-07-05T01:27:42.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65466984,2025-07-05T01:25:36.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,AVENUE M,AVENUE M,AVENUE M,EAST  102 STREET,AVENUE M,EAST  102 STREET,INTERSECTION,,,Closed,2025-07-05T01:40:05.000,18 BROOKLYN,,BROOKLYN,1014886,172298,PHONE,Unspecified,BROOKLYN,40.63954183042493,-73.88961281209518,"{'latitude': '40.63954183042493', 'longitude': '-73.88961281209518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13827,5,2,8,42,42,,2025-07-05T01:39:59.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
